model_name,parameters,f1,accuracy,precision,recall,confusion_matrix,RQ,Window Size,Hop Length,Correlation Treshold
randomforest,"{'max_depth': None, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.7212509830016335,0.7222222222222222,0.7253631339560817,0.7222222222222222,"[[573 291]
 [189 675]]",1,1.0,0.5,0.8
randomforest,"{'max_depth': None, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.7274223357543937,0.7285879629629629,0.7325660633996023,0.7285879629629629,"[[573 291]
 [178 686]]",1,1.0,0.5,0.8
randomforest,"{'max_depth': None, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 42}",0.7261752282327293,0.7274305555555556,0.7316790096164475,0.7274305555555556,"[[570 294]
 [177 687]]",1,1.0,0.5,0.8
randomforest,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.7170991996119331,0.71875,0.7239778787280268,0.71875,"[[555 309]
 [177 687]]",1,1.0,0.5,0.8
randomforest,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.7160344827586207,0.7175925925925926,0.722475455820477,0.7175925925925926,"[[556 308]
 [180 684]]",1,1.0,0.5,0.8
randomforest,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 42}",0.7189680977690829,0.7204861111111112,0.7253551981401132,0.7204861111111112,"[[559 305]
 [178 686]]",1,1.0,0.5,0.8
randomforest,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.7217560029105021,0.7233796296296297,0.7287181512936994,0.7233796296296297,"[[559 305]
 [173 691]]",1,1.0,0.5,0.8
randomforest,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.717656095502637,0.7193287037037037,0.7246520683802434,0.7193287037037037,"[[555 309]
 [176 688]]",1,1.0,0.5,0.8
randomforest,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 42}",0.7170484914562801,0.71875,0.7241414335520356,0.71875,"[[554 310]
 [176 688]]",1,1.0,0.5,0.8
randomforest,"{'max_depth': 20, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.7113983109655508,0.7123842592592593,0.7153267372452619,0.7123842592592593,"[[565 299]
 [198 666]]",1,1.0,0.5,0.8
randomforest,"{'max_depth': 20, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.7192856890604952,0.7204861111111112,0.7243232155829076,0.7204861111111112,"[[566 298]
 [185 679]]",1,1.0,0.5,0.8
randomforest,"{'max_depth': 20, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 42}",0.7170454419366108,0.7181712962962963,0.7216998019370691,0.7181712962962963,"[[566 298]
 [189 675]]",1,1.0,0.5,0.8
randomforest,"{'max_depth': 20, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.7235356121066105,0.7245370370370371,0.7278381905176163,0.7245370370370371,"[[574 290]
 [186 678]]",1,1.0,0.5,0.8
randomforest,"{'max_depth': 20, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.7301363131500118,0.7314814814814815,0.7361907677840167,0.7314814814814815,"[[571 293]
 [171 693]]",1,1.0,0.5,0.8
randomforest,"{'max_depth': 20, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 42}",0.725996756621001,0.7274305555555556,0.7322927028162288,0.7274305555555556,"[[566 298]
 [173 691]]",1,1.0,0.5,0.8
gradientboosting,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'random_state': 42}",0.7115123184430824,0.7123842592592593,0.7149833688375543,0.7123842592592593,"[[568 296]
 [201 663]]",1,1.0,0.5,0.8
gradientboosting,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'random_state': 42}",0.7152911607336107,0.7158564814814815,0.7175846344760163,0.7158564814814815,"[[580 284]
 [207 657]]",1,1.0,0.5,0.8
gradientboosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'random_state': 42}",0.7200397286616935,0.7204861111111112,0.7219013529090577,0.7204861111111112,"[[588 276]
 [207 657]]",1,1.0,0.5,0.8
gradientboosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'random_state': 42}",0.7184543094384963,0.71875,0.7196728368489024,0.71875,"[[593 271]
 [215 649]]",1,1.0,0.5,0.8
gradientboosting,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'random_state': 42}",0.7103138482088516,0.7118055555555556,0.7162599846810374,0.7118055555555556,"[[553 311]
 [187 677]]",1,1.0,0.5,0.8
gradientboosting,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'random_state': 42}",0.7137595369639569,0.7146990740740741,0.7175554333883085,0.7146990740740741,"[[568 296]
 [197 667]]",1,1.0,0.5,0.8
gradientboosting,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'random_state': 42}",0.7262048629574129,0.7268518518518519,0.7290165530671859,0.7268518518518519,"[[586 278]
 [194 670]]",1,1.0,0.5,0.8
gradientboosting,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'random_state': 42}",0.7268303292281763,0.7274305555555556,0.7294471811713191,0.7274305555555556,"[[588 276]
 [195 669]]",1,1.0,0.5,0.8
extratrees,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.7108425007922494,0.7112268518518519,0.7123559143303879,0.7112268518518519,"[[583 281]
 [218 646]]",1,1.0,0.5,0.8
extratrees,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.7163907239757498,0.7170138888888888,0.7189381499726326,0.7170138888888888,"[[579 285]
 [204 660]]",1,1.0,0.5,0.8
extratrees,"{'max_depth': None, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.7076750602498607,0.7083333333333334,0.7102269347853123,0.7083333333333334,"[[571 293]
 [211 653]]",1,1.0,0.5,0.8
extratrees,"{'max_depth': None, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.7157635229854499,0.7164351851851852,0.7185004868549172,0.7164351851851852,"[[577 287]
 [203 661]]",1,1.0,0.5,0.8
extratrees,"{'max_depth': 20, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.7135663014125188,0.7141203703703703,0.7157900421211794,0.7141203703703703,"[[579 285]
 [209 655]]",1,1.0,0.5,0.8
extratrees,"{'max_depth': 20, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.7124066508109501,0.7129629629629629,0.7146236094610648,0.7129629629629629,"[[578 286]
 [210 654]]",1,1.0,0.5,0.8
extratrees,"{'max_depth': 20, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.7169236718712235,0.7175925925925926,0.7196689386562805,0.7175925925925926,"[[578 286]
 [202 662]]",1,1.0,0.5,0.8
extratrees,"{'max_depth': 20, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.7118414258148097,0.7123842592592593,0.7139967686682297,0.7123842592592593,"[[578 286]
 [211 653]]",1,1.0,0.5,0.8
gaussiannb,{'var_smoothing': 1e-09},0.4380067407944057,0.5219907407407407,0.554670432141525,0.5219907407407407,"[[117 747]
 [ 79 785]]",1,1.0,0.5,0.8
gaussiannb,{'var_smoothing': 1e-08},0.4346895885197336,0.5196759259259259,0.5493555020900819,0.5196759259259259,"[[114 750]
 [ 80 784]]",1,1.0,0.5,0.8
gaussiannb,{'var_smoothing': 1e-10},0.449380220616878,0.5214120370370371,0.5449151518387281,0.5214120370370371,"[[138 726]
 [101 763]]",1,1.0,0.5,0.8
adaboost,"{'learning_rate': 0.1, 'n_estimators': 50, 'random_state': 42}",0.6990603736904634,0.7013888888888888,0.7078209324957975,0.7013888888888888,"[[530 334]
 [182 682]]",1,1.0,0.5,0.8
adaboost,"{'learning_rate': 0.1, 'n_estimators': 100, 'random_state': 42}",0.7078371645935246,0.7094907407407407,0.7143432803907918,0.7094907407407407,"[[548 316]
 [186 678]]",1,1.0,0.5,0.8
adaboost,"{'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 42}",0.701807702172976,0.7025462962962963,0.7045731294818022,0.7025462962962963,"[[564 300]
 [214 650]]",1,1.0,0.5,0.8
adaboost,"{'learning_rate': 1.0, 'n_estimators': 100, 'random_state': 42}",0.6976213750407299,0.6979166666666666,0.6986928104575164,0.6979166666666666,"[[576 288]
 [234 630]]",1,1.0,0.5,0.8
logisticregression,"{'C': 0.1, 'solver': 'liblinear', 'random_state': 42}",0.3333333333333333,0.5,0.25,0.5,"[[864   0]
 [864   0]]",1,1.0,0.5,0.8
logisticregression,"{'C': 0.1, 'solver': 'lbfgs', 'random_state': 42}",0.3333333333333333,0.5,0.25,0.5,"[[864   0]
 [864   0]]",1,1.0,0.5,0.8
logisticregression,"{'C': 1, 'solver': 'liblinear', 'random_state': 42}",0.3333333333333333,0.5,0.25,0.5,"[[864   0]
 [864   0]]",1,1.0,0.5,0.8
logisticregression,"{'C': 1, 'solver': 'lbfgs', 'random_state': 42}",0.3333333333333333,0.5,0.25,0.5,"[[864   0]
 [864   0]]",1,1.0,0.5,0.8
logisticregression,"{'C': 10, 'solver': 'liblinear', 'random_state': 42}",0.3333333333333333,0.5,0.25,0.5,"[[864   0]
 [864   0]]",1,1.0,0.5,0.8
logisticregression,"{'C': 10, 'solver': 'lbfgs', 'random_state': 42}",0.3333333333333333,0.5,0.25,0.5,"[[864   0]
 [864   0]]",1,1.0,0.5,0.8
kneighbors,"{'n_neighbors': 5, 'weights': 'uniform'}",0.5178543974034109,0.5179398148148148,0.5179525367744149,0.5179398148148148,"[[459 405]
 [428 436]]",1,1.0,0.5,0.8
kneighbors,"{'n_neighbors': 5, 'weights': 'distance'}",0.5089408749457114,0.5092592592592593,0.5092833351241001,0.5092592592592593,"[[462 402]
 [446 418]]",1,1.0,0.5,0.8
kneighbors,"{'n_neighbors': 10, 'weights': 'uniform'}",0.5058796616539305,0.5138888888888888,0.5148518255368889,0.5138888888888888,"[[554 310]
 [530 334]]",1,1.0,0.5,0.8
kneighbors,"{'n_neighbors': 10, 'weights': 'distance'}",0.507782716631904,0.5081018518518519,0.5081229182335876,0.5081018518518519,"[[461 403]
 [447 417]]",1,1.0,0.5,0.8
kneighbors,"{'n_neighbors': 15, 'weights': 'uniform'}",0.514268321160938,0.5144675925925926,0.5144913729368243,0.5144675925925926,"[[462 402]
 [437 427]]",1,1.0,0.5,0.8
kneighbors,"{'n_neighbors': 15, 'weights': 'distance'}",0.5106635178298361,0.5109953703703703,0.511025278352011,0.5109953703703703,"[[464 400]
 [445 419]]",1,1.0,0.5,0.8
lgbm,"{'learning_rate': 0.1, 'n_estimators': 100, 'num_leaves': 31, 'random_state': 42}",0.7240031568266376,0.7245370370370371,0.7262879360622096,0.7245370370370371,"[[588 276]
 [200 664]]",1,1.0,0.5,0.8
lgbm,"{'learning_rate': 0.1, 'n_estimators': 100, 'num_leaves': 64, 'random_state': 42}",0.7277433836573621,0.7280092592592593,0.7289034132171387,0.7280092592592593,"[[602 262]
 [208 656]]",1,1.0,0.5,0.8
lgbm,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 31, 'random_state': 42}",0.7324654295105172,0.7326388888888888,0.7332437949930161,0.7326388888888888,"[[611 253]
 [209 655]]",1,1.0,0.5,0.8
lgbm,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 64, 'random_state': 42}",0.7255753365175858,0.7256944444444444,0.7260869565217392,0.7256944444444444,"[[609 255]
 [219 645]]",1,1.0,0.5,0.8
lgbm,"{'learning_rate': 0.05, 'n_estimators': 100, 'num_leaves': 31, 'random_state': 42}",0.7381099361075725,0.7390046296296297,0.7423159195702809,0.7390046296296297,"[[588 276]
 [175 689]]",1,1.0,0.5,0.8
lgbm,"{'learning_rate': 0.05, 'n_estimators': 100, 'num_leaves': 64, 'random_state': 42}",0.7263500047642886,0.7268518518518519,0.728528244851691,0.7268518518518519,"[[591 273]
 [199 665]]",1,1.0,0.5,0.8
lgbm,"{'learning_rate': 0.05, 'n_estimators': 200, 'num_leaves': 31, 'random_state': 42}",0.7365853658536585,0.7372685185185185,0.7397556960928702,0.7372685185185185,"[[593 271]
 [183 681]]",1,1.0,0.5,0.8
lgbm,"{'learning_rate': 0.05, 'n_estimators': 200, 'num_leaves': 64, 'random_state': 42}",0.7171800103835891,0.7175925925925926,0.7188697550327432,0.7175925925925926,"[[587 277]
 [211 653]]",1,1.0,0.5,0.8
xgb,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'random_state': 42}",0.7112352867402373,0.7123842592592593,0.7158191705859531,0.7123842592592593,"[[561 303]
 [194 670]]",1,1.0,0.5,0.8
xgb,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'random_state': 42}",0.7144684166689056,0.7152777777777778,0.7177466559715568,0.7152777777777778,"[[572 292]
 [200 664]]",1,1.0,0.5,0.8
xgb,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'random_state': 42}",0.7312190000362043,0.7314814814814815,0.7323892519970951,0.7314814814814815,"[[605 259]
 [205 659]]",1,1.0,0.5,0.8
xgb,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'random_state': 42}",0.7296692319262427,0.7297453703703703,0.7300044926943424,0.7297453703703703,"[[616 248]
 [219 645]]",1,1.0,0.5,0.8
xgb,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'random_state': 42}",0.7095059621769401,0.7112268518518519,0.7163535750891525,0.7112268518518519,"[[548 316]
 [183 681]]",1,1.0,0.5,0.8
xgb,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'random_state': 42}",0.7097144853815709,0.7106481481481481,0.7133935502081715,0.7106481481481481,"[[565 299]
 [201 663]]",1,1.0,0.5,0.8
xgb,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'random_state': 42}",0.7319116527037318,0.7326388888888888,0.7351908731899957,0.7326388888888888,"[[588 276]
 [186 678]]",1,1.0,0.5,0.8
xgb,"{'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'random_state': 42}",0.7322242198191428,0.7326388888888888,0.7340888994327862,0.7326388888888888,"[[599 265]
 [197 667]]",1,1.0,0.5,0.8
randomforest,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.3953151815393211,0.3964088397790055,0.3945880424313187,0.3964088397790055,"[[ 87  76  88]
 [ 60 113  60]
 [ 95  58  87]]",2,1.0,0.5,0.8
randomforest,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.403179908823363,0.4046961325966851,0.4023441092754865,0.4046961325966851,"[[ 95  77  79]
 [ 53 116  64]
 [100  58  82]]",2,1.0,0.5,0.8
randomforest,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 42}",0.4177842666900586,0.4198895027624309,0.4171523591699875,0.4198895027624309,"[[ 98  79  74]
 [ 53 121  59]
 [ 96  59  85]]",2,1.0,0.5,0.8
randomforest,"{'max_depth': None, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.3822773000823715,0.3853591160220994,0.38105105533468,0.3853591160220994,"[[ 92  82  77]
 [ 52 116  65]
 [104  65  71]]",2,1.0,0.5,0.8
randomforest,"{'max_depth': None, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.4111582791806088,0.4143646408839779,0.4101190201810313,0.4143646408839779,"[[ 89  81  81]
 [ 47 126  60]
 [ 95  60  85]]",2,1.0,0.5,0.8
randomforest,"{'max_depth': None, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 42}",0.390711205958037,0.3950276243093922,0.3888722393166304,0.3950276243093922,"[[ 80  82  89]
 [ 50 127  56]
 [100  61  79]]",2,1.0,0.5,0.8
randomforest,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.410936887901253,0.4116022099447514,0.4120797767925456,0.4116022099447514,"[[ 86  64 101]
 [ 55 111  67]
 [ 81  58 101]]",2,1.0,0.5,0.8
randomforest,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.4222065195291453,0.4226519337016574,0.4230990290211694,0.4226519337016574,"[[ 93  62  96]
 [ 47 118  68]
 [ 84  61  95]]",2,1.0,0.5,0.8
randomforest,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 42}",0.4122206189576586,0.4129834254143646,0.4125433605993665,0.4129834254143646,"[[ 89  66  96]
 [ 49 117  67]
 [ 88  59  93]]",2,1.0,0.5,0.8
randomforest,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.4166769191446202,0.4185082872928177,0.4166813669913186,0.4185082872928177,"[[ 90  75  86]
 [ 41 122  70]
 [ 90  59  91]]",2,1.0,0.5,0.8
randomforest,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.4023216839361002,0.4046961325966851,0.4031126724690573,0.4046961325966851,"[[ 78  72 101]
 [ 45 118  70]
 [ 85  58  97]]",2,1.0,0.5,0.8
randomforest,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 42}",0.4076597237486574,0.4102209944751381,0.4078251568835569,0.4102209944751381,"[[ 79  73  99]
 [ 45 121  67]
 [ 87  56  97]]",2,1.0,0.5,0.8
randomforest,"{'max_depth': 20, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.3844975270126345,0.3867403314917127,0.3833625289955849,0.3867403314917127,"[[ 82  80  89]
 [ 60 116  57]
 [ 96  62  82]]",2,1.0,0.5,0.8
randomforest,"{'max_depth': 20, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.3977109341896325,0.4005524861878453,0.3964093713905789,0.4005524861878453,"[[ 89  77  85]
 [ 51 122  60]
 [ 98  63  79]]",2,1.0,0.5,0.8
randomforest,"{'max_depth': 20, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 42}",0.3983132428091176,0.4005524861878453,0.3968765995228794,0.4005524861878453,"[[ 91  70  90]
 [ 53 122  58]
 [102  61  77]]",2,1.0,0.5,0.8
randomforest,"{'max_depth': 20, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.398967876848396,0.4019337016574585,0.3983539455777186,0.4019337016574585,"[[ 82  80  89]
 [ 48 121  64]
 [ 89  63  88]]",2,1.0,0.5,0.8
randomforest,"{'max_depth': 20, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.4057588957798989,0.4088397790055249,0.404259236485282,0.4088397790055249,"[[ 90  76  85]
 [ 48 126  59]
 [100  60  80]]",2,1.0,0.5,0.8
randomforest,"{'max_depth': 20, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 42}",0.4107629850447218,0.4129834254143646,0.4100202268903193,0.4129834254143646,"[[ 88  78  85]
 [ 46 122  65]
 [ 93  58  89]]",2,1.0,0.5,0.8
gradientboosting,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'random_state': 42}",0.4051323580178312,0.4074585635359116,0.4050884116606611,0.4074585635359116,"[[ 90  80  81]
 [ 54 118  61]
 [ 83  70  87]]",2,1.0,0.5,0.8
gradientboosting,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'random_state': 42}",0.4080013716342724,0.4102209944751381,0.4074766982941403,0.4102209944751381,"[[ 88  74  89]
 [ 59 119  55]
 [ 81  69  90]]",2,1.0,0.5,0.8
gradientboosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'random_state': 42}",0.3900183853768143,0.393646408839779,0.3893264476104128,0.393646408839779,"[[ 79  77  95]
 [ 55 121  57]
 [ 83  72  85]]",2,1.0,0.5,0.8
gradientboosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'random_state': 42}",0.3816245170559449,0.3839779005524862,0.381156952464785,0.3839779005524862,"[[ 83  83  85]
 [ 55 113  65]
 [ 89  69  82]]",2,1.0,0.5,0.8
gradientboosting,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'random_state': 42}",0.4056306663631149,0.4088397790055249,0.4060917099302037,0.4088397790055249,"[[ 81  84  86]
 [ 50 119  64]
 [ 78  66  96]]",2,1.0,0.5,0.8
gradientboosting,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'random_state': 42}",0.3855923340190029,0.3881215469613259,0.3849442076131452,0.3881215469613259,"[[ 85  81  85]
 [ 59 115  59]
 [ 89  70  81]]",2,1.0,0.5,0.8
gradientboosting,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'random_state': 42}",0.3981382748791261,0.4019337016574585,0.398554098730062,0.4019337016574585,"[[ 88  88  75]
 [ 56 122  55]
 [ 87  72  81]]",2,1.0,0.5,0.8
gradientboosting,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'random_state': 42}",0.411925893289856,0.4143646408839779,0.4123248110060097,0.4143646408839779,"[[ 93  82  76]
 [ 49 120  64]
 [ 83  70  87]]",2,1.0,0.5,0.8
extratrees,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.4038215902721668,0.4046961325966851,0.4035732422241839,0.4046961325966851,"[[103  70  78]
 [ 67 106  60]
 [ 85  71  84]]",2,1.0,0.5,0.8
extratrees,"{'max_depth': None, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.401995826939534,0.4033149171270718,0.4013597832915466,0.4033149171270718,"[[ 96  74  81]
 [ 57 113  63]
 [ 92  65  83]]",2,1.0,0.5,0.8
extratrees,"{'max_depth': None, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.4034773832917108,0.4088397790055249,0.4036801152008043,0.4088397790055249,"[[ 84  90  77]
 [ 53 130  50]
 [ 89  69  82]]",2,1.0,0.5,0.8
extratrees,"{'max_depth': None, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.4006194819952575,0.4046961325966851,0.4000974217264396,0.4046961325966851,"[[ 91  84  76]
 [ 56 125  52]
 [ 98  65  77]]",2,1.0,0.5,0.8
extratrees,"{'max_depth': 20, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.3938871627790717,0.3950276243093922,0.3931550079684789,0.3950276243093922,"[[ 86  76  89]
 [ 58 113  62]
 [ 95  58  87]]",2,1.0,0.5,0.8
extratrees,"{'max_depth': 20, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.395627456322076,0.3977900552486187,0.3944566189485554,0.3977900552486187,"[[ 94  75  82]
 [ 54 118  61]
 [104  60  76]]",2,1.0,0.5,0.8
extratrees,"{'max_depth': 20, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.3841474623299888,0.3853591160220994,0.3832248652588797,0.3853591160220994,"[[ 90  64  97]
 [ 60 116  57]
 [105  62  73]]",2,1.0,0.5,0.8
extratrees,"{'max_depth': 20, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.3909958520073032,0.393646408839779,0.3892032527597408,0.393646408839779,"[[ 84  70  97]
 [ 55 125  53]
 [105  59  76]]",2,1.0,0.5,0.8
gaussiannb,{'var_smoothing': 1e-09},0.2733214249686053,0.3494475138121547,0.3594705863630327,0.3494475138121547,"[[ 42 193  16]
 [ 21 196  16]
 [ 38 187  15]]",2,1.0,0.5,0.8
gaussiannb,{'var_smoothing': 1e-08},0.2437191728757677,0.3301104972375691,0.3034184151216213,0.3301104972375691,"[[ 30 198  23]
 [ 20 197  16]
 [ 39 189  12]]",2,1.0,0.5,0.8
gaussiannb,{'var_smoothing': 1e-10},0.358841113144777,0.3839779005524862,0.383629975330672,0.3839779005524862,"[[ 76 131  44]
 [ 39 157  37]
 [ 69 126  45]]",2,1.0,0.5,0.8
adaboost,"{'learning_rate': 0.1, 'n_estimators': 50, 'random_state': 42}",0.3701995515354349,0.393646408839779,0.3971486530058374,0.393646408839779,"[[ 39  81 131]
 [ 24 113  96]
 [ 35  72 133]]",2,1.0,0.5,0.8
adaboost,"{'learning_rate': 0.1, 'n_estimators': 100, 'random_state': 42}",0.3955787532013088,0.4033149171270718,0.4045266456581051,0.4033149171270718,"[[ 63  69 119]
 [ 42 111  80]
 [ 55  67 118]]",2,1.0,0.5,0.8
adaboost,"{'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 42}",0.3963944168847361,0.399171270718232,0.3968847220600081,0.399171270718232,"[[ 94  84  73]
 [ 63 116  54]
 [ 88  73  79]]",2,1.0,0.5,0.8
adaboost,"{'learning_rate': 1.0, 'n_estimators': 100, 'random_state': 42}",0.3822753725575172,0.3839779005524862,0.3816156602372156,0.3839779005524862,"[[ 85  75  91]
 [ 71 111  51]
 [ 87  71  82]]",2,1.0,0.5,0.8
logisticregression,"{'C': 0.1, 'solver': 'liblinear', 'random_state': 42}",0.1784983708740614,0.3466850828729281,0.120190546686609,0.3466850828729281,"[[251   0   0]
 [233   0   0]
 [240   0   0]]",2,1.0,0.5,0.8
logisticregression,"{'C': 0.1, 'solver': 'lbfgs', 'random_state': 42}",0.1784983708740614,0.3466850828729281,0.120190546686609,0.3466850828729281,"[[251   0   0]
 [233   0   0]
 [240   0   0]]",2,1.0,0.5,0.8
logisticregression,"{'C': 1, 'solver': 'liblinear', 'random_state': 42}",0.1784983708740614,0.3466850828729281,0.120190546686609,0.3466850828729281,"[[251   0   0]
 [233   0   0]
 [240   0   0]]",2,1.0,0.5,0.8
logisticregression,"{'C': 1, 'solver': 'lbfgs', 'random_state': 42}",0.1784983708740614,0.3466850828729281,0.120190546686609,0.3466850828729281,"[[251   0   0]
 [233   0   0]
 [240   0   0]]",2,1.0,0.5,0.8
logisticregression,"{'C': 10, 'solver': 'liblinear', 'random_state': 42}",0.1784983708740614,0.3466850828729281,0.120190546686609,0.3466850828729281,"[[251   0   0]
 [233   0   0]
 [240   0   0]]",2,1.0,0.5,0.8
logisticregression,"{'C': 10, 'solver': 'lbfgs', 'random_state': 42}",0.1784983708740614,0.3466850828729281,0.120190546686609,0.3466850828729281,"[[251   0   0]
 [233   0   0]
 [240   0   0]]",2,1.0,0.5,0.8
kneighbors,"{'n_neighbors': 5, 'weights': 'uniform'}",0.3341281861448483,0.3425414364640884,0.3374120879057886,0.3425414364640884,"[[115  79  57]
 [ 97  84  52]
 [110  81  49]]",2,1.0,0.5,0.8
kneighbors,"{'n_neighbors': 5, 'weights': 'distance'}",0.3287457150300182,0.3287292817679558,0.3288800825849419,0.3287292817679558,"[[82 72 97]
 [85 76 72]
 [81 79 80]]",2,1.0,0.5,0.8
kneighbors,"{'n_neighbors': 10, 'weights': 'uniform'}",0.3416431232739144,0.3425414364640884,0.3443314311891031,0.3425414364640884,"[[89 86 76]
 [95 90 48]
 [99 72 69]]",2,1.0,0.5,0.8
kneighbors,"{'n_neighbors': 10, 'weights': 'distance'}",0.335572972674429,0.3356353591160221,0.3357261229287981,0.3356353591160221,"[[82 71 98]
 [86 77 70]
 [79 77 84]]",2,1.0,0.5,0.8
kneighbors,"{'n_neighbors': 15, 'weights': 'uniform'}",0.3733771388140116,0.3756906077348066,0.3750274027240228,0.3756906077348066,"[[114  70  67]
 [ 88  83  62]
 [ 98  67  75]]",2,1.0,0.5,0.8
kneighbors,"{'n_neighbors': 15, 'weights': 'distance'}",0.3355306982051257,0.3356353591160221,0.3356037511173403,0.3356353591160221,"[[86 71 94]
 [87 74 72]
 [79 78 83]]",2,1.0,0.5,0.8
