Dataset,RQ,Model,Parameter,F1 Score,Accuracy,Precision,Recall
6,5,svm_rbf,1.0,0.20875908678599261,0.3742550655542312,0.23118879679546553,0.3350110350385966
6,5,svm_rbf,5.0,0.20860595183877517,0.3712753277711561,0.21693874610721373,0.33250022445915783
6,5,svm_rbf,10.0,0.20819138466197287,0.37246722288438616,0.21949828290470771,0.3334262489847138
6,5,svm_rbf,20.0,0.20726394410604934,0.37246722288438616,0.21886077675197693,0.333295749474348
6,5,randomforest,10.0,0.43821940844992996,0.4475566150178784,0.444693094629156,0.4391011554203761
6,5,randomforest,25.0,0.45789057511157294,0.46722288438617404,0.4662114109440405,0.4586670565229784
6,5,randomforest,50.0,0.4518782653623356,0.466030989272944,0.4709559987043493,0.4550646293590633
6,5,randomforest,100.0,0.4592788862429505,0.47437425506555425,0.47611176554579854,0.46349636241081643
6,5,randomforest,200.0,0.46737340612717687,0.4797377830750894,0.4822471260325573,0.4697873149180684
6,5,randomforest,500.0,0.4769412544560634,0.48808104886769965,0.494574700511254,0.47845064721176683
6,5,gradientboosting,10.0,0.3169852759759894,0.4165673420738975,0.478156082171498,0.3839586582336947
6,5,gradientboosting,25.0,0.37695948197498935,0.43146603098927294,0.46667628447289466,0.407599563581077
6,5,gradientboosting,50.0,0.4210001536808769,0.4499404052443385,0.4585471256792624,0.4329798339439514
6,5,gradientboosting,100.0,0.4433606337455502,0.4612634088200238,0.46414264311103737,0.4484816107461647
6,5,gradientboosting,200.0,0.44924666181196155,0.46305125148986886,0.4592728422578796,0.45204503954253844
6,5,gradientboosting,500.0,0.45803107779536306,0.464839094159714,0.4634052794271725,0.4578722223591703
6,5,extratrees,10.0,0.4297881694819392,0.44219308700834326,0.4387187379679796,0.43190463762318965
6,5,extratrees,25.0,0.4573265487483045,0.4696066746126341,0.4695287544298116,0.4594219158644985
6,5,extratrees,50.0,0.4509903617222684,0.4642431466030989,0.4641749469515927,0.4541323408570097
6,5,extratrees,100.0,0.47058658633001477,0.4833134684147795,0.487112941621674,0.4727890564540554
6,5,extratrees,200.0,0.4721081090044205,0.4868891537544696,0.49199416754061565,0.47525822490507724
6,5,extratrees,500.0,0.4774864012155709,0.4928486293206198,0.49738240818447027,0.4811054617093132
7,1,svm,0.001,0.32919005613472335,0.4907352062163778,0.2453676031081889,0.5
7,1,svm,0.01,0.6635916086077077,0.667065152420801,0.6778665067441029,0.6691777747279455
7,1,svm,0.5,0.6795814001480776,0.6838015540944411,0.6983017500258879,0.6861636730655962
7,1,svm,1.0,0.6854171488081463,0.689181111775254,0.7027993578968093,0.6914453632064412
7,1,svm,5.0,0.6931358363607452,0.694560669456067,0.700807658405592,0.6960622852012603
7,1,svm,10.0,0.6966518170690106,0.6975493126120741,0.7020032249161086,0.6987971270579221
7,1,svm,20.0,0.6870372735034389,0.6873879258816498,0.6895647980190608,0.6882444688431033
7,1,svm_rbf,0.001,0.32919005613472335,0.4907352062163778,0.2453676031081889,0.5
7,1,svm_rbf,0.01,0.6635916086077077,0.667065152420801,0.6778665067441029,0.6691777747279455
7,1,svm_rbf,0.5,0.6795814001480776,0.6838015540944411,0.6983017500258879,0.6861636730655962
7,1,svm_rbf,1.0,0.6854171488081463,0.689181111775254,0.7027993578968093,0.6914453632064412
7,1,svm_rbf,5.0,0.6931358363607452,0.694560669456067,0.700807658405592,0.6960622852012603
7,1,svm_rbf,10.0,0.6966518170690106,0.6975493126120741,0.7020032249161086,0.6987971270579221
7,1,svm_rbf,20.0,0.6870372735034389,0.6873879258816498,0.6895647980190608,0.6882444688431033
7,1,randomforest,10.0,0.6803001674754154,0.680812910938434,0.6809283009123773,0.6803044209226123
7,1,randomforest,25.0,0.7041587915234822,0.7047220561864913,0.7080307847954906,0.7057729037644462
7,1,randomforest,50.0,0.7134320234842364,0.7136879856545129,0.7157361792931689,0.7144870849130511
7,1,randomforest,100.0,0.7178565226498427,0.7184698147041243,0.7222825221783239,0.7195807814814179
7,1,randomforest,200.0,0.7118336103223996,0.71249252839211,0.7163704076963621,0.7136236011276755
7,1,randomforest,500.0,0.7104591503098183,0.7112970711297071,0.7158997505090023,0.7125385279602912
7,1,gradientboosting,10.0,0.6892439850713301,0.6903765690376569,0.6954580564299871,0.6917327145985944
7,1,gradientboosting,25.0,0.693555408061235,0.6951583980872684,0.7020503597122303,0.6967377754141577
7,1,gradientboosting,50.0,0.6958649718225167,0.6969515839808726,0.7020835033042343,0.6982989083506316
7,1,gradientboosting,100.0,0.6952868423392544,0.6963538553496712,0.7013953820297048,0.6976898949523369
7,1,gradientboosting,200.0,0.6917736237519284,0.6927674835624626,0.6974365911199932,0.6940579735007691
7,1,gradientboosting,500.0,0.7013988517747916,0.7017334130304842,0.7040158647893813,0.7025948831437672
7,1,extratrees,10.0,0.6859119255307393,0.6861924686192469,0.6861269615857029,0.6858741772600687
7,1,extratrees,25.0,0.7066701876119976,0.7071129707112971,0.7099489074679914,0.7080760037284201
7,1,extratrees,50.0,0.7108739591954152,0.7112970711297071,0.7141115238847899,0.71225046176368
7,1,extratrees,100.0,0.7135109767281899,0.7142857142857143,0.7187047499659038,0.7154949591989614
7,1,extratrees,200.0,0.7132817138546528,0.7142857142857143,0.7196696289952842,0.7156279128281666
7,1,extratrees,500.0,0.715101323796976,0.7160789001793186,0.7214122443037053,0.7174106351466493
7,2,svm,0.001,0.16379018612521154,0.32570659488559894,0.10856886496186631,0.3333333333333333
7,2,svm,0.01,0.16379018612521154,0.32570659488559894,0.10856886496186631,0.3333333333333333
7,2,svm,0.5,0.35965130726340666,0.38627187079407804,0.384621257144439,0.3923333014242105
7,2,svm,1.0,0.3771342233042854,0.3835800807537012,0.38122278854695485,0.3870470234106598
7,2,svm,5.0,0.35958838219112194,0.35935397039030953,0.35989907601160803,0.3594509503600413
7,2,svm,10.0,0.36426946117074643,0.36473755047106327,0.36431523926780457,0.3642373187827734
7,2,svm,20.0,0.3645701781422521,0.36473755047106327,0.36469073250779144,0.36459895550804644
7,2,svm_rbf,0.001,0.16379018612521154,0.32570659488559894,0.10856886496186631,0.3333333333333333
7,2,svm_rbf,0.01,0.16379018612521154,0.32570659488559894,0.10856886496186631,0.3333333333333333
7,2,svm_rbf,0.5,0.35965130726340666,0.38627187079407804,0.384621257144439,0.3923333014242105
7,2,svm_rbf,1.0,0.3771342233042854,0.3835800807537012,0.38122278854695485,0.3870470234106598
7,2,svm_rbf,5.0,0.35958838219112194,0.35935397039030953,0.35989907601160803,0.3594509503600413
7,2,svm_rbf,10.0,0.36426946117074643,0.36473755047106327,0.36431523926780457,0.3642373187827734
7,2,svm_rbf,20.0,0.3645701781422521,0.36473755047106327,0.36469073250779144,0.36459895550804644
7,2,randomforest,10.0,0.36232499976221,0.3633916554508748,0.36357344400713404,0.3653009562100471
7,2,randomforest,25.0,0.3666861837877488,0.3674293405114401,0.36761631153881114,0.3689811417084144
7,2,randomforest,50.0,0.3625757507826217,0.36473755047106327,0.3637087941083558,0.36731123094759455
7,2,randomforest,100.0,0.3670121227904775,0.37012113055181695,0.36646464646464644,0.3729112820021911
7,2,randomforest,200.0,0.39793587995939267,0.3997308209959623,0.4004601089966944,0.4021294021294022
7,2,randomforest,500.0,0.39602680250747274,0.3997308209959623,0.3988492325434098,0.4025814480359935
7,2,gradientboosting,10.0,0.4204034839427191,0.423956931359354,0.4277730327264102,0.4269227905591542
7,2,gradientboosting,25.0,0.4208227169978909,0.423956931359354,0.42430739830365805,0.4266515630151994
7,2,gradientboosting,50.0,0.411017652673028,0.41184387617765816,0.41251526251526255,0.41362200453109543
7,2,gradientboosting,100.0,0.4157328451750996,0.4158815612382234,0.41710100101100994,0.4173021900294627
7,2,gradientboosting,200.0,0.3835053398861239,0.3835800807537012,0.3839661882765671,0.3846963846963847
7,2,gradientboosting,500.0,0.3966566385171036,0.39703903095558546,0.39835986849396027,0.3984704893795803
7,2,extratrees,10.0,0.34212777751652057,0.3445491251682369,0.34740491352611613,0.34637884637884636
7,2,extratrees,25.0,0.32495648106465974,0.32570659488559894,0.3258937789867266,0.32709509982237256
7,2,extratrees,50.0,0.3690533493274963,0.37012113055181695,0.370496850922643,0.37191678100769016
7,2,extratrees,100.0,0.36379330540831073,0.36473755047106327,0.36319106663928463,0.3667687758596849
7,2,extratrees,200.0,0.36762774995002667,0.36877523553162855,0.36835113718999973,0.37062977972068883
7,2,extratrees,500.0,0.3701117981090331,0.37012113055181695,0.36997700068176664,0.37110309837582567
7,5,svm,0.001,0.1806826434277415,0.3717872086072923,0.1239290695357641,0.3333333333333333
7,5,svm,0.01,0.1806826434277415,0.3717872086072923,0.1239290695357641,0.3333333333333333
7,5,svm,0.5,0.3156619209701823,0.40585774058577406,0.4274092776511082,0.37728876578490483
7,5,svm,1.0,0.37637469698798426,0.42976688583383144,0.4509736094349553,0.407427498565919
7,5,svm,5.0,0.43936330327717904,0.4584578601315003,0.4691038536626772,0.4453206435563047
7,5,svm,10.0,0.4436734431010678,0.4572624028690974,0.46362233266484015,0.44660500149447485
7,5,svm,20.0,0.4499456581687027,0.4584578601315003,0.46134217459518667,0.4505522678973215
7,5,svm_rbf,0.001,0.1806826434277415,0.3717872086072923,0.1239290695357641,0.3333333333333333
7,5,svm_rbf,0.01,0.1806826434277415,0.3717872086072923,0.1239290695357641,0.3333333333333333
7,5,svm_rbf,0.5,0.3156619209701823,0.40585774058577406,0.4274092776511082,0.37728876578490483
7,5,svm_rbf,1.0,0.37637469698798426,0.42976688583383144,0.4509736094349553,0.407427498565919
7,5,svm_rbf,5.0,0.43936330327717904,0.4584578601315003,0.4691038536626772,0.4453206435563047
7,5,svm_rbf,10.0,0.4436734431010678,0.4572624028690974,0.46362233266484015,0.44660500149447485
7,5,svm_rbf,20.0,0.4499456581687027,0.4584578601315003,0.46134217459518667,0.4505522678973215
7,5,randomforest,10.0,0.42055146237984403,0.42677824267782427,0.427652447291822,0.42067706709958924
7,5,randomforest,25.0,0.44220266537861447,0.4548714883442917,0.45660623569474684,0.44490939905718613
7,5,randomforest,50.0,0.46914376177893274,0.4793783622235505,0.48229406633625427,0.47038862616810767
7,5,randomforest,100.0,0.46829181734911396,0.47878063359234907,0.48530748843083593,0.46935154124039363
7,5,randomforest,200.0,0.48269052437114274,0.4943215780035864,0.5034010966990062,0.4840483485417025
7,5,randomforest,500.0,0.4882804247569554,0.49910340705319783,0.5061317670990051,0.4893379524807318
7,5,gradientboosting,10.0,0.3179093984209161,0.40944411237298267,0.47460953428542735,0.3804981643701188
7,5,gradientboosting,25.0,0.368671541413734,0.4261805140466228,0.4617260624155651,0.40270968726446027
7,5,gradientboosting,50.0,0.42737776099479735,0.4572624028690974,0.4770087623973369,0.4402164167481284
7,5,gradientboosting,100.0,0.4424138460248194,0.4596533173939032,0.4684750264379627,0.4472873349642453
7,5,gradientboosting,200.0,0.46404789646791605,0.474596533173939,0.47911129517041723,0.46533812111760264
7,5,gradientboosting,500.0,0.4710211632717178,0.47638971906754335,0.47721886638493394,0.47058455280675276
7,5,extratrees,10.0,0.4442875764146406,0.45188284518828453,0.4539751730089767,0.44459207545194274
7,5,extratrees,25.0,0.4600050826523437,0.47041243275552896,0.4719731355383178,0.46155776438494867
7,5,extratrees,50.0,0.466260227187177,0.47519426180514046,0.48469010280323016,0.4663570995501547
7,5,extratrees,100.0,0.48601291334785107,0.497907949790795,0.5026903808436413,0.48786640482151783
7,5,extratrees,200.0,0.48442824305452126,0.4949193066347878,0.5001582696168652,0.4855564352245938
7,5,extratrees,500.0,0.49661162613378235,0.5068738792588166,0.5190846336197712,0.4969967204770744
8,1,svm,0.001,0.32919005613472335,0.4907352062163778,0.2453676031081889,0.5
8,1,svm,0.01,0.4295644599303136,0.5086670651524208,0.5377092963533642,0.5157442829939441
8,1,svm,0.5,0.4327376573396185,0.5032875074716079,0.5209935695372588,0.5099972551508809
8,1,svm,1.0,0.4373208051621907,0.5044829647340108,0.5222639500417278,0.5110601693800644
8,1,svm,5.0,0.4419583886077055,0.5044829647340108,0.5206142207460953,0.5108607389362566
8,1,svm,10.0,0.4429589126485616,0.5044829647340108,0.5202776586620926,0.5108164210598549
8,1,svm,20.0,0.4438790093877564,0.5050806933652122,0.5213126098829163,0.5114032755199488
8,1,svm_rbf,0.001,0.32919005613472335,0.4907352062163778,0.2453676031081889,0.5
8,1,svm_rbf,0.01,0.4295644599303136,0.5086670651524208,0.5377092963533642,0.5157442829939441
8,1,svm_rbf,0.5,0.4327376573396185,0.5032875074716079,0.5209935695372588,0.5099972551508809
8,1,svm_rbf,1.0,0.4373208051621907,0.5044829647340108,0.5222639500417278,0.5110601693800644
8,1,svm_rbf,5.0,0.4419583886077055,0.5044829647340108,0.5206142207460953,0.5108607389362566
8,1,svm_rbf,10.0,0.4429589126485616,0.5044829647340108,0.5202776586620926,0.5108164210598549
8,1,svm_rbf,20.0,0.4438790093877564,0.5050806933652122,0.5213126098829163,0.5114032755199488
8,1,randomforest,10.0,0.6701857841703514,0.671249252839211,0.6719215992800817,0.670427252920691
8,1,randomforest,25.0,0.6904323469799347,0.6909742976688583,0.6939474771165561,0.6919871849856754
8,1,randomforest,50.0,0.7060577769841762,0.7065152420800956,0.7094057048868112,0.7074891492683262
8,1,randomforest,100.0,0.7041274419110846,0.7047220561864913,0.7081608926138976,0.705795062702647
8,1,randomforest,200.0,0.712122515701626,0.7130902570233114,0.7182844401492703,0.7144098860315772
8,1,randomforest,500.0,0.7110550968490181,0.71249252839211,0.7195634321244739,0.714044620953492
8,1,gradientboosting,10.0,0.6874667659162352,0.6885833831440527,0.6935526637839602,0.689927833341911
8,1,gradientboosting,25.0,0.6925100441396501,0.6939629408248655,0.7002828466885991,0.6954754307411665
8,1,gradientboosting,50.0,0.6943864541332228,0.6957561267184699,0.7018578560183533,0.6972359941214481
8,1,gradientboosting,100.0,0.7019060166886254,0.702928870292887,0.7080155783649996,0.7042560887043741
8,1,gradientboosting,200.0,0.6956404026976387,0.6963538553496712,0.7000854552301498,0.697490464508529
8,1,gradientboosting,500.0,0.69959151261947,0.6999402271368799,0.702262569188856,0.7008121608252846
8,1,extratrees,10.0,0.6669936390740142,0.6676628810520024,0.6678531209781209,0.6670612387275336
8,1,extratrees,25.0,0.7029295773034372,0.7035265989240884,0.7069512770012523,0.7045991948442584
8,1,extratrees,50.0,0.7102346087230358,0.7106993424985056,0.7136916496133786,0.7116857662417869
8,1,extratrees,100.0,0.71493843069874,0.7154811715481172,0.7189116924411042,0.7165357144899441
8,1,extratrees,200.0,0.7135807509921062,0.7142857142857143,0.7184049968841935,0.7154506413225599
8,1,extratrees,500.0,0.7202268851593047,0.7214584578601315,0.7280754098840185,0.7229360736077038
8,2,svm,0.001,0.16379018612521154,0.32570659488559894,0.10856886496186631,0.3333333333333333
8,2,svm,0.01,0.16379018612521154,0.32570659488559894,0.10856886496186631,0.3333333333333333
8,2,svm,0.5,0.2993611985978399,0.3728129205921938,0.24752121701274246,0.38154269972451793
8,2,svm,1.0,0.29818781769253766,0.3714670255720054,0.24656035710614801,0.38016528925619836
8,2,svm,5.0,0.2981956974323387,0.3714670255720054,0.24651111600264142,0.38016528925619836
8,2,svm,10.0,0.3040744708224676,0.3714670255720054,0.37134172018107164,0.37989406171224355
8,2,svm,20.0,0.30579762462598353,0.3674293405114401,0.3611123178679944,0.37549060276333
8,2,svm_rbf,0.001,0.16379018612521154,0.32570659488559894,0.10856886496186631,0.3333333333333333
8,2,svm_rbf,0.01,0.16379018612521154,0.32570659488559894,0.10856886496186631,0.3333333333333333
8,2,svm_rbf,0.5,0.2993611985978399,0.3728129205921938,0.24752121701274246,0.38154269972451793
8,2,svm_rbf,1.0,0.29818781769253766,0.3714670255720054,0.24656035710614801,0.38016528925619836
8,2,svm_rbf,5.0,0.2981956974323387,0.3714670255720054,0.24651111600264142,0.38016528925619836
8,2,svm_rbf,10.0,0.3040744708224676,0.3714670255720054,0.37134172018107164,0.37989406171224355
8,2,svm_rbf,20.0,0.30579762462598353,0.3674293405114401,0.3611123178679944,0.37549060276333
8,2,randomforest,10.0,0.34520926525273676,0.3472409152086137,0.3483483110530438,0.34922407649680376
8,2,randomforest,25.0,0.34559342638007856,0.3472409152086137,0.3474666060594221,0.3490432581341672
8,2,randomforest,50.0,0.3628621203952663,0.36473755047106327,0.3624774918167975,0.367130412584958
8,2,randomforest,100.0,0.3931769599375516,0.3943472409152086,0.395696704296894,0.39634853271216913
8,2,randomforest,200.0,0.37416595683038084,0.3768506056527591,0.37462589733174484,0.3793462884371975
8,2,randomforest,500.0,0.41121559743475355,0.414535666218035,0.4113067306288183,0.41746173564355377
8,2,gradientboosting,10.0,0.41596389025962305,0.4199192462987887,0.4234066341874709,0.42270014997287725
8,2,gradientboosting,25.0,0.4216719963832585,0.423956931359354,0.4267668930765143,0.42638033547124454
8,2,gradientboosting,50.0,0.41000484587904235,0.41184387617765816,0.4126862020327891,0.41416445961900505
8,2,gradientboosting,100.0,0.4024086384747671,0.4037685060565276,0.4032184289986856,0.4060808151717243
8,2,gradientboosting,200.0,0.38840434942665153,0.38896366083445494,0.38915461422023095,0.3906580724762543
8,2,gradientboosting,500.0,0.37676968870764754,0.3768506056527591,0.37898494060073223,0.37808055989874173
8,2,extratrees,10.0,0.35201551601654874,0.3553162853297443,0.35490695291068103,0.3570364934001297
8,2,extratrees,25.0,0.34610202920502653,0.3472409152086137,0.3479068070225552,0.34877203059021245
8,2,extratrees,50.0,0.36599421856854547,0.3674293405114401,0.3695835113174096,0.3690715508897327
8,2,extratrees,100.0,0.35045728693758216,0.351278600269179,0.35217444135266174,0.3529946711764893
8,2,extratrees,200.0,0.38231724355256813,0.3835800807537012,0.3837928742786747,0.3854196581469309
8,2,extratrees,500.0,0.3603055503675983,0.360699865410498,0.3605845248807567,0.3620036801854984
8,5,svm,0.001,0.1806826434277415,0.3717872086072923,0.1239290695357641,0.3333333333333333
8,5,svm,0.01,0.1806826434277415,0.3717872086072923,0.1239290695357641,0.3333333333333333
8,5,svm,0.5,0.18533272248558716,0.3717872086072923,0.24515917295700693,0.33371496313618504
8,5,svm,1.0,0.18540257296280072,0.3717872086072923,0.23513278480165897,0.33371496313618504
8,5,svm,5.0,0.18555473306597903,0.3723849372384937,0.25740629384646224,0.3342508688167853
8,5,svm,10.0,0.18555473306597903,0.3723849372384937,0.25740629384646224,0.3342508688167853
8,5,svm,20.0,0.18577659170629743,0.37298266586969514,0.2723468660968661,0.3347867744973854
8,5,svm_rbf,0.001,0.1806826434277415,0.3717872086072923,0.1239290695357641,0.3333333333333333
8,5,svm_rbf,0.01,0.1806826434277415,0.3717872086072923,0.1239290695357641,0.3333333333333333
8,5,svm_rbf,0.5,0.18533272248558716,0.3717872086072923,0.24515917295700693,0.33371496313618504
8,5,svm_rbf,1.0,0.18540257296280072,0.3717872086072923,0.23513278480165897,0.33371496313618504
8,5,svm_rbf,5.0,0.18555473306597903,0.3723849372384937,0.25740629384646224,0.3342508688167853
8,5,svm_rbf,10.0,0.18555473306597903,0.3723849372384937,0.25740629384646224,0.3342508688167853
8,5,svm_rbf,20.0,0.18577659170629743,0.37298266586969514,0.2723468660968661,0.3347867744973854
8,5,randomforest,10.0,0.4265021248783656,0.4375373580394501,0.4343240926069134,0.4288548840758914
8,5,randomforest,25.0,0.4571965091106783,0.4674237895995218,0.46911140718464434,0.45860292410309933
8,5,randomforest,50.0,0.472718451805147,0.4823670053795577,0.48822610799516114,0.473443748875573
8,5,randomforest,100.0,0.4760497672786735,0.4871488344291692,0.491548243104915,0.47754621491733623
8,5,randomforest,200.0,0.4879243650152086,0.5002988643156007,0.506568962324277,0.4898252481408802
8,5,randomforest,500.0,0.49324886184844186,0.5032875074716079,0.5119535016581707,0.4939057108126385
8,5,gradientboosting,10.0,0.3213069674582593,0.4118350268977884,0.47867807078333396,0.38294008044143296
8,5,gradientboosting,25.0,0.3685158545514779,0.42916915720263,0.4757281193041643,0.40490614291550947
8,5,gradientboosting,50.0,0.42446549754661494,0.4572624028690974,0.4804417870020707,0.43930946570461366
8,5,gradientboosting,100.0,0.4485803825242485,0.4686192468619247,0.47926769511239603,0.4550215913259478
8,5,gradientboosting,200.0,0.44975225815957515,0.46144650328750747,0.46621127215937613,0.4519070024636322
8,5,gradientboosting,500.0,0.46969579952374935,0.47519426180514046,0.47548875787146994,0.4694052629980649
8,5,extratrees,10.0,0.4289149188151368,0.4375373580394501,0.436107282833174,0.4301023769570307
8,5,extratrees,25.0,0.4539284283375597,0.46144650328750747,0.4628121618236983,0.45432468727035996
8,5,extratrees,50.0,0.48032708261155177,0.4907352062163778,0.4946331940333488,0.4815369796034155
8,5,extratrees,100.0,0.490777896908637,0.5026897788404064,0.5088493377967063,0.4924048201516185
8,5,extratrees,200.0,0.49862717494614156,0.5104602510460251,0.5190388114418212,0.5000926051164135
8,5,extratrees,500.0,0.4949449979261186,0.5068738792588166,0.518563948874732,0.4963458142937618
